class,fold,amplitude_envelope,root_mean_square,zero_crossing_rate,mfcc,spectral_centroid,bandwidth
drilling,7,4.5804315,1.2762042,3.701425411830651,1612.325,56309.9519652942,47351.97238195012
drilling,7,3.5488238,0.9758277,3.850760664665256,1865.4749,55562.669558822396,44657.96555833171
drilling,7,4.2108526,1.3385448,3.6843496540158718,1588.268,55932.4031548499,45739.376013668036
drilling,7,3.4718845,1.0900666,4.066954063724511,1715.9381,56502.47677173953,43621.73904906697
drilling,7,3.5001304,1.1038154,3.9570172715387355,1762.3254,55777.158209750625,44179.28322539017
drilling,7,4.239482,1.2907399,3.8422863662490947,1701.4858,55353.26161657399,44993.69839969119
drilling,7,3.8948944,1.2393407,3.661307203810386,1763.0258,53047.828927570394,43946.889999176165
drilling,7,3.6448417,1.1779623,3.7007734985141534,1759.9508,53976.083601087885,43923.43454956009
drilling,7,3.7977107,1.2397445,3.8337779132833067,1718.8281,55262.015687524974,43916.34041625084
drilling,7,4.016841,1.252756,3.6402414799332425,1792.6627,54606.993761903774,44155.51577273392
drilling,7,4.380318,1.5322627,3.2583025008073725,1628.4011,52562.41365347434,46109.316646377985
drilling,7,3.4142864,1.0701067,4.000483483658862,1695.1882,55875.020225604974,43023.41188253256
drilling,7,3.9453793,1.20548,3.8255427156276527,1633.4047,55050.601440037906,44317.76754770525
drilling,7,3.3170092,1.008349,4.242201438023834,2084.9824,57935.363639832525,42292.98587739488
drilling,7,4.8675337,1.4764451,3.6228552425735394,1581.0104,53344.87838490913,44763.094941118914
drilling,2,2.597363,0.84691036,6.244738080386314,2052.116,80161.73520793759,52711.7535746965
drilling,2,2.9586253,0.9784735,6.357967586505509,1668.1086,81672.23911922022,52821.989673786564
drilling,2,2.726134,0.89288783,6.025253873042956,1948.3359,78433.11624594791,51120.03534606037
drilling,2,1.7630188,0.5831911,5.489012406813127,2668.172,73642.90841460439,50047.926741369556
drilling,2,3.0723186,1.0250802,6.393845770184807,1688.8789,82137.92271899586,52362.45221533956
drilling,2,3.1262274,1.0208653,6.422877027018283,1703.0724,81638.5963001921,52046.08191339224
drilling,2,2.8652523,0.9345434,6.281138860374031,1752.9047,80606.05838319547,52614.210517016254
drilling,2,2.71373,0.90449905,6.316020323901245,1781.6105,80997.19859548137,52912.85326534384
drilling,2,2.7903595,0.9212749,6.350577452828601,1768.5988,80955.37305407399,52758.856516393054
drilling,2,2.815198,0.92907524,6.387428286274899,1779.9213,81181.08912870019,52125.61043335285
drilling,2,2.5970669,0.8551424,6.196214184560381,1907.1715,79814.89145136869,51510.638752465195
drilling,2,2.7660024,0.89662445,6.0780412133725354,1893.9303,79072.99293631429,51630.11788932554
jackhammer,5,2.0425649,0.502216,5.43350844929899,2219.8086,70400.79368844599,49653.23271848671
jackhammer,5,4.690431,1.1726718,7.008157336746358,1768.7762,80814.16276256429,48732.40050556288
jackhammer,5,4.4019585,0.8858608,5.999649355497037,1826.6812,73476.52359937166,47637.46283914406
jackhammer,5,4.7013865,0.9675356,6.294159182872319,1721.6376,74664.41955079565,47062.304675158404
jackhammer,5,4.6469817,0.9209704,6.117346828524519,1676.8082,73434.5515069077,47124.355168806884
jackhammer,5,4.5952682,0.92816675,6.325620103677182,1771.6952,74679.2949751838,47901.28700806653
jackhammer,5,4.5578446,0.9321318,6.168602029712774,1793.2827,74059.68611288046,47693.92696222509
jackhammer,5,4.0169344,0.89082694,6.429377199567343,1769.517,75263.6672432064,48235.85427391654
jackhammer,5,3.8669782,0.8505817,6.748153716592685,1662.7239,77691.53319323463,50034.66757555462
jackhammer,5,3.3510416,0.5672869,5.068557694217298,2162.4507,70622.36440883427,50167.678199367154
jackhammer,5,2.2854776,0.65817964,5.759958020163252,2258.9146,73016.90481128004,47596.32181178817
jackhammer,5,2.5945854,0.64182746,5.95703573258028,2130.3445,74425.91175710734,48960.12642157646
jackhammer,5,2.5868566,0.65336305,6.166759524634309,2123.7437,75116.44931949564,48994.28561563708
jackhammer,5,3.5371296,0.69904625,6.577285241826125,2112.149,77006.06368341573,48938.03153041957
jackhammer,5,2.7077596,0.49917877,5.3725882153837246,2411.4143,71959.38512714487,49570.64060369048
jackhammer,5,2.9043329,0.54434204,5.3240109666901985,2285.104,71738.79301133349,49557.365841661405
jackhammer,5,2.185279,0.47215614,5.2228885162451055,2431.5193,71641.90456629463,49785.38262633724
jackhammer,5,4.2232046,0.8940734,6.805900807176015,1764.3606,77743.67635827187,49177.72310843061
jackhammer,5,4.292863,0.8194212,6.020805526018002,1756.3605,73956.84173674692,48036.02837251787
jackhammer,5,4.281099,0.80943674,6.00002861016128,1729.3522,73926.02003471718,48320.182924584384
jackhammer,5,4.215404,0.90472096,6.17407774428146,1678.2601,75273.43913275172,48599.82790639196
jackhammer,5,4.299188,0.9335354,6.112669697845692,1654.7657,74840.54188997169,48625.59294888296
jackhammer,5,4.5299654,0.95474213,6.0136909050933065,1658.9377,74189.79365668927,48343.00540090282
jackhammer,5,5.2379003,1.1533155,7.48269207535497,2153.1926,80369.35127161189,49479.10258449792
jackhammer,5,5.3656516,1.195564,7.679868057627576,1624.2313,83531.68007401892,49542.041873394635
jackhammer,5,4.638384,0.8527371,6.179089619762181,1915.6176,78887.90683622946,51261.21019399764
jackhammer,5,3.907878,0.74653023,5.771067957693312,2285.998,73640.53891928015,49955.31950723814
jackhammer,5,4.330113,0.8256015,6.128481751153278,1909.7063,76386.90419536653,49862.22571766387
jackhammer,5,4.7857246,0.82512283,5.876673683224343,1931.7312,76323.41170111841,49949.63806482537
jackhammer,5,5.0883737,0.8018934,6.037640126499686,1984.7773,77757.10385005763,50396.000435205686
jackhammer,5,3.4271884,0.6881582,6.286808420297646,1995.1787,75594.78526101529,49148.309827271034
jackhammer,5,3.3409653,0.66621983,6.270503173788387,2027.6266,75871.9551657684,49646.08136453994
jackhammer,5,3.7706673,0.9361736,7.3217079029561765,1862.8685,83181.37155880385,50451.23346414624
jackhammer,5,3.458078,0.7417812,6.286449197437524,1901.6399,75402.96635440011,48294.52075596544
jackhammer,5,5.315363,0.9642237,6.711778439289786,2292.0796,74920.96888710676,47952.31026438571
jackhammer,5,5.3935866,0.9782453,7.009574064845641,1827.3523,79353.04329191815,49323.68857174197
jackhammer,5,5.2641425,0.94236654,6.500901379808803,1855.1127,76773.23957956511,49097.84262789558
jackhammer,5,5.359547,0.9505723,6.73605488582187,1851.0349,77711.16272844974,49508.05600285908
jackhammer,5,5.2239513,0.9216545,6.8380677484379,1894.6277,77782.05005057961,49325.79190843443
jackhammer,5,5.0196586,0.8663903,6.664877301722927,1965.5499,77311.1084937066,49256.21376069393
jackhammer,5,3.274898,0.6614828,6.578383923144286,2003.9257,76717.23829650544,48669.10309444926
jackhammer,5,3.5042238,0.7097991,6.539458888355384,1937.518,76321.73892660487,48531.801368352855
jackhammer,5,3.6812851,0.7273452,6.241494762190791,1947.7386,74810.65945106176,47994.36013397318
jackhammer,5,3.503803,0.9622426,6.538344331269062,1853.062,76980.2610433563,48423.06747592901
jackhammer,5,3.014516,0.5759793,5.336993312683547,2185.6907,71998.64100772172,50492.35259094541
jackhammer,5,3.2492242,0.56955767,5.286202360323251,2129.261,72026.31951629858,50484.77308517462
jackhammer,5,2.8082912,0.6225141,6.17518608029108,2038.1212,75766.90313214507,49672.76319890907
jackhammer,5,2.9173636,0.5695963,5.499308802781456,2224.0876,72768.13063601883,49601.969984347204
jackhammer,5,2.892803,0.5618601,5.421568936111013,2272.3708,72251.55087562233,49207.31441018417
jackhammer,5,2.8019009,0.55103135,5.738987535775889,2286.8228,72699.71854967851,49132.581672181856
jackhammer,5,2.6509266,0.5370773,5.851520777554861,2276.9382,72994.04698759335,49650.07719487407
jackhammer,5,2.919185,0.5472258,5.911316005881154,2224.5627,72712.5855434972,50146.63871338973
jackhammer,5,3.0975378,0.6044574,6.2514915212479,2117.4512,73542.88640062031,50282.84101310205
jackhammer,5,3.3427427,0.7046586,6.1513757919103575,2027.9932,75223.85456486732,48470.724084949536
jackhammer,5,3.2733433,0.7076118,6.530388150092546,2025.6174,76228.28111471288,49227.12203518087
jackhammer,5,3.1297235,0.66037345,6.407706639369557,2061.889,74917.94843728289,49640.45013113883
jackhammer,5,5.351196,1.0552762,7.138965238500162,1737.3176,80067.5632567701,48894.815243193756
jackhammer,5,6.212111,1.1289872,6.684708057040437,1602.4457,78179.68877591059,50742.16324535616
jackhammer,5,4.945466,1.0117705,6.8540905732759265,1631.1548,79200.84536873197,51288.7179282811
jackhammer,9,2.3491685,0.54264796,5.245380730933759,2507.9023,67326.29771891292,48477.34734842595
jackhammer,9,2.1871943,0.50310725,5.222976526384741,2237.4895,68025.66278989345,49062.92158523044
jackhammer,9,2.1766186,0.5097816,5.173231240933269,2207.0896,67800.95011649042,48861.435988069534
jackhammer,9,2.2059436,0.5226601,5.194642079628704,2162.7542,67746.11422717164,49037.803136855735
jackhammer,9,2.1684794,0.536074,5.233063399689136,2147.4087,68005.18358141823,49023.94672877796
jackhammer,9,2.2146904,0.54401964,5.24193862347,2123.6082,68158.59434102589,48897.88195023992
jackhammer,9,2.1626089,0.53959626,5.145155188886396,2621.5518,66852.63768058264,48592.08499087223
jackhammer,9,5.3586607,1.0803479,6.787731536232041,1972.5316,76741.1307647385,48277.63251810768
jackhammer,9,5.75744,1.2151719,7.019238057750781,1524.7225,78828.26329585972,48530.187839839586
jackhammer,9,5.146547,1.0713459,6.580320449493138,1553.5487,76606.20636329391,51110.62114006008
jackhammer,9,5.4443493,1.0996642,6.508758219755318,1547.6069,76406.25441407408,51231.351121140615
jackhammer,9,6.279779,1.1809103,6.390016410221525,1529.0577,75985.17863525332,50756.31192276123
jackhammer,9,6.620814,1.2138765,6.428020720129795,1508.1449,75939.37719461991,50211.53334488617
jackhammer,9,6.0260873,1.3314664,7.334036388796913,1433.6006,80877.33035385971,48963.09250153077
jackhammer,9,6.91834,1.4049245,7.606465811633855,1442.2252,82005.77257239161,49019.69871686574
jackhammer,9,7.495423,1.4568138,7.714398968586808,1463.0345,82892.04010798915,49094.21599111044
jackhammer,9,6.947942,1.384849,7.556951836364243,1466.6699,82811.42102129225,49568.33917653872
jackhammer,9,6.3954754,1.1911689,7.057220916581094,1496.4672,80026.18330735072,49933.944519947276
jackhammer,9,6.2185693,1.136207,6.938919884346335,1527.2145,78987.0048936888,50202.164824616964
jackhammer,9,5.765541,1.118807,6.820551043311958,1534.5065,78329.34362434359,50348.35217751392
jackhammer,9,5.3098674,1.0915327,6.595181133567926,1533.3483,77060.26659547232,50603.295422255906
jackhammer,9,4.730606,1.1222805,6.615272722338662,1857.7343,76926.01691968474,48294.48257358171
jackhammer,9,5.011899,1.2496257,6.786153259993119,1670.3738,78786.70898930743,48278.89961504524
jackhammer,9,4.8007517,0.96836096,5.811540093684122,1745.7825,71563.10721870029,47086.98672696973
jackhammer,9,4.5709233,0.9053822,5.66574665155696,1756.7875,70915.25071570529,46946.9911886164
jackhammer,9,4.7358856,0.997216,5.976228991409522,1693.2302,71856.48687959193,46639.780453614956
jackhammer,9,5.072423,1.0505707,6.14227039918777,1636.7825,72738.59213910645,46510.25080770991
jackhammer,9,5.2827573,1.0189358,5.958787202776964,1620.5126,72090.01479878716,46555.84285322601
jackhammer,9,5.0733433,0.99302506,5.8688702360761384,1596.32,71321.28834665741,46551.53255645057
jackhammer,9,4.7990623,0.9765074,5.996763946156938,1696.5142,71994.58223917229,47253.85932848739
jackhammer,9,4.9176216,1.2490813,6.481572954450732,1707.6552,77414.91724482208,47476.718856048006
jackhammer,9,4.584251,1.1490464,6.434659164401151,1798.7358,76151.043604707,47377.00267353391
jackhammer,9,4.2754836,0.97744817,6.056627398405422,1794.2706,74028.84123483724,48123.62063178977
jackhammer,9,4.745975,1.0395491,6.067990049008261,1657.6862,73507.34448135893,48082.55876240255
jackhammer,9,5.1570015,1.1623217,6.710254781010496,1584.0033,76083.22595593767,47993.77515841416
jackhammer,9,5.1299667,1.101387,6.703216338702434,1611.9462,75817.03264503524,47972.30541604394
jackhammer,9,4.9320703,1.0150839,6.129345656253049,1682.477,72724.37876326662,47398.51602758295
jackhammer,9,4.9244823,1.0113748,5.946372380066848,1710.8574,71831.41952190279,47026.2734108197
jackhammer,9,4.3266883,0.95322025,6.172705331309582,1687.7766,72984.56822880547,47615.616452596005
jackhammer,9,4.377252,0.97039735,6.466797759834582,1588.7245,75166.43382689406,48751.8330911851
jackhammer,9,4.176043,0.91879123,6.494456641747114,1572.0599,75536.93600582647,49488.91551548287
jackhammer,9,4.0832872,0.9131974,6.42019609098349,1573.3379,75008.44314605327,49350.59830282406
jackhammer,9,4.2470474,0.9972131,6.808961001551874,1557.8767,76879.91546869789,49975.56106097129
jackhammer,9,4.47976,1.0447071,6.779015238766017,1547.1707,77334.90145071111,49774.457123708875
jackhammer,9,4.410224,1.0305564,6.375961530389884,1572.4565,76259.24679566597,49053.20232870209
jackhammer,9,4.3534,1.0320423,6.32735545812829,1570.4896,75959.3430120725,49008.282276417296
jackhammer,9,3.6295974,0.7586529,5.151166039467386,1923.8959,70075.30385745499,48172.05591048496
jackhammer,9,3.4505389,0.65405697,4.86268664788786,1973.5536,69004.15227094277,49622.730097314576
jackhammer,9,3.658315,0.6192663,4.882947263765286,2045.3123,68941.8689418718,49504.07142437664
jackhammer,9,3.458739,0.5999057,4.886950199979541,2069.1074,68181.9063909483,49335.28683131706
dog_bark,9,1.6961166,0.7579844,1.7818452610088473,7036.73,36339.55065128315,40640.07601944852
dog_bark,9,1.0021324,0.4495959,1.9240333408948505,7851.4736,39968.29095057834,45840.042089220085
dog_bark,9,1.8032296,0.77373767,1.270062989602718,6926.0596,32445.745907380428,40642.24962494087
dog_bark,9,1.6645728,0.6789494,2.7714024774280857,7341.6294,42263.09363941701,43082.785298392584
siren,7,0.32902315,0.1403372,1.500272090393887,5587.7715,33289.89590604098,39134.61067290484
siren,7,0.4010922,0.1699,1.4432866926050352,5863.91,22692.29429293547,30358.86654257272
siren,7,0.39807907,0.17767374,1.6584492602954755,5886.4624,23666.721545999626,29540.25456045862
siren,7,0.41258988,0.20992099,1.738637823329773,6017.947,23651.350848648442,27663.372363167342
siren,7,0.4881984,0.26128644,1.7599043542708908,6060.655,23742.488242618256,25874.5076741847
siren,7,0.65147454,0.3532104,1.7710676449608986,5922.087,23716.081445652868,24161.02511735907
siren,7,1.9032465,1.0625485,1.7965002581380929,5052.409,26204.928538974524,23657.092027624014
siren,7,3.493539,1.6677536,1.980680616133,4001.107,36963.88202472911,33146.53313097702
siren,7,4.369003,1.9890807,2.2868917021202737,3297.4707,44668.54855558397,37753.247327663754
siren,7,4.6136184,2.3766406,2.2198148509306153,3386.1157,40147.50063895093,33848.78487172349
siren,7,7.4438553,4.587815,1.865140295402253,3071.7175,32088.26348039083,31236.33927368119
siren,7,0.61672056,0.2551287,1.4906349293759962,5101.7534,26405.73925090921,32941.903844182976
siren,7,0.37310877,0.16097614,1.6518565512531556,5236.0522,32350.400080619183,38153.83133877837
siren,7,0.27257445,0.108777486,2.0252352354205825,5071.751,41711.940040057845,45312.474584817086
siren,7,0.2673796,0.10427517,2.4841124197910522,4823.0737,48067.09058235827,48233.91226156578
siren,7,0.3360796,0.12263645,3.0507362352632907,4414.6147,53107.25429550068,49849.402389945004
siren,7,0.36135858,0.12657553,3.8920797669253098,4121.09,60376.64109673208,51952.55815356477
siren,7,0.28984153,0.10539931,3.299058236497612,4795.8364,52587.49273717112,47590.25907746401
siren,7,0.20495754,0.08237284,1.7973483581669605,5443.65,38459.57448101776,43092.78728348075
dog_bark,6,0.2378131,0.14540645,1.2806439710992632,6669.0093,33494.30483522308,42019.43940176436
dog_bark,6,0.2499244,0.13340086,1.250303613029995,6565.736,32983.78901138481,41512.88990426897
dog_bark,6,0.15986761,0.0985472,1.5281028324695831,6729.408,37364.853032108105,44562.65560105113
children_playing,1,2.7516382,0.9385716,2.1988527254242083,2846.6648,37280.10922894919,36962.538670462156
children_playing,1,2.2351093,0.79946506,2.3675508629431907,2967.437,37657.303492874176,36690.08276173417
children_playing,1,2.2790813,0.7840151,1.892444082262984,3010.6333,34903.26878491886,38965.11267673267
children_playing,1,2.0983071,0.80614054,2.026165511424844,3128.3157,34507.013638242905,36169.18911295122
children_playing,1,2.3613832,0.78763187,2.3476716864613136,2855.6267,39802.18654493594,39597.55972344156
children_playing,1,2.2527452,0.7952492,2.3274686771501853,2863.1147,37460.49613526833,37818.27068743572
children_playing,1,2.03451,0.7664656,2.0148933916310985,3246.0771,34788.16155069424,37145.24270100285
children_playing,1,1.5497783,0.5750151,1.8664028162902697,3581.1646,32272.710673607973,35808.74462084184
street_music,5,5.081686,1.9901083,1.952744103483968,2787.1519,33481.55887349776,34145.88775819519
street_music,5,5.818942,2.2799778,2.0249074655748163,2428.7893,34284.41328767307,33303.227589896975
street_music,5,6.242848,2.3719783,2.1818958976660534,2250.1008,35403.42297542443,34514.62076849956
street_music,5,5.7306557,2.1733851,2.077349295721725,2298.111,35555.30798040977,35699.76789423342
street_music,5,5.675628,2.1434286,1.9308732439947993,2418.049,32995.99046094042,33422.39776864176
